scientific_name,msy_multiple_sim,fishing_mort_bau,fishing_mort_rb,percent_mort_diff,absolute_mort_diff,mort_scenario,simulation_avm,simulation_prm,n_div_k,pred_avm_25,pred_avm_mean,pred_avm_75,pred_prm_25,pred_prm_mean,pred_prm_75,p_fmsy
Halaelurus natalensis,2,0.10817137654744371,0.03966464914516621,63.33165906623238,0.0685067274022775,Low Mortality,0.012,0.0547513572204126,0.9339056591045324,0.012,0.33,0.43373493975903615,0.157,0.0547513572204126,0.5,NA
Halaelurus natalensis,2,0.10817137654744371,0.03966464914516621,63.33165906623238,0.0685067274022775,Median Mortality,0.33,0.0547513572204126,0.6333167558329562,0.012,0.33,0.43373493975903615,0.157,0.0547513572204126,0.5,NA
Halaelurus natalensis,2,0.10817137654744371,0.03966464914516621,63.33165906623238,0.0685067274022775,High Mortality,0.43373493975903615,0.5,0.2835326178349988,0.012,0.33,0.43373493975903615,0.157,0.0547513572204126,0.5,NA
Haploblepharus edwardsii,2,0.10817137654744371,0.03966464914516621,63.33165906623238,0.0685067274022775,Full Retention,1,1,0.04372399259346814,0.01187801418439716,0.33,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Haploblepharus edwardsii,2,0.10817137654744371,0.03966464914516621,63.33165906623238,0.0685067274022775,Low Mortality,0.01187801418439716,0.0547513572204126,0.9340209660310024,0.01187801418439716,0.33,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Haploblepharus edwardsii,2,0.10817137654744371,0.03966464914516621,63.33165906623238,0.0685067274022775,Median Mortality,0.33,0.0547513572204126,0.6333167558329562,0.01187801418439716,0.33,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Haploblepharus edwardsii,2,0.10817137654744371,0.03966464914516621,63.33165906623238,0.0685067274022775,High Mortality,0.39638068181818176,0.5,0.30208359722573114,0.01187801418439716,0.33,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Haploblepharus pictus,2,0.10817137654744371,0.038957921263561845,63.985,0.06921345528388187,Full Retention,1,1,0.04372399259346814,0,0.33,0.394562497946848,0.157,0.045,0.5,NA
Haploblepharus pictus,2,0.10817137654744371,0.038957921263561845,63.985,0.06921345528388187,Low Mortality,0,0.157,0.8430000007088277,0,0.33,0.394562497946848,0.157,0.045,0.5,NA
Haploblepharus pictus,2,0.10817137654744371,0.038957921263561845,63.985,0.06921345528388187,Median Mortality,0.33,0.045,0.6398501409810025,0,0.33,0.394562497946848,0.157,0.045,0.5,NA
Haploblepharus pictus,2,0.10817137654744371,0.038957921263561845,63.985,0.06921345528388187,High Mortality,0.394562497946848,0.5,0.30298764908443676,0,0.33,0.394562497946848,0.157,0.045,0.5,NA
Hemitriakis abdita,2,0.05251312144918821,0.030641406365601257,41.65000000000012,0.021871715083586953,Full Retention,1,1,0.08635547807827622,0.03448275862068965,0.5,0.43373493975903615,0.157,0.167,0.5,NA
Hemitriakis abdita,2,0.05251312144918821,0.030641406365601257,41.65000000000012,0.021871715083586953,Low Mortality,0.03448275862068965,0.157,0.8139562135525036,0.03448275862068965,0.5,0.43373493975903615,0.157,0.167,0.5,NA
Hemitriakis abdita,2,0.05251312144918821,0.030641406365601257,41.65000000000012,0.021871715083586953,Median Mortality,0.5,0.167,0.41944432959525857,0.03448275862068965,0.5,0.43373493975903615,0.157,0.167,0.5,NA
Hemitriakis abdita,2,0.05251312144918821,0.030641406365601257,41.65000000000012,0.021871715083586953,High Mortality,0.5,0.5,0.2640224484409401,0.03448275862068965,0.5,0.43373493975903615,0.157,0.167,0.5,NA
Hemitriakis complicofasciata,2,0.05251312144918821,0.02757608549663658,47.48724750000007,0.02493703595255163,Full Retention,1,1,0.08635547807827622,0.03448275862068965,0.429925,0.526,0.157,0.167,0.5,NA
Hemitriakis complicofasciata,2,0.05251312144918821,0.02757608549663658,47.48724750000007,0.02493703595255163,Low Mortality,0.03448275862068965,0.157,0.8139562135525036,0.03448275862068965,0.429925,0.526,0.157,0.167,0.5,NA
Hemitriakis complicofasciata,2,0.05251312144918821,0.02757608549663658,47.48724750000007,0.02493703595255163,Median Mortality,0.429925,0.167,0.47648507465421497,0.03448275862068965,0.429925,0.526,0.157,0.167,0.5,NA
Hemitriakis complicofasciata,2,0.05251312144918821,0.02757608549663658,47.48724750000007,0.02493703595255163,High Mortality,0.526,0.5,0.2526723075320748,0.03448275862068965,0.429925,0.526,0.157,0.167,0.5,NA
Hemitriakis indroyonoi,2,0.05251312144918821,0.02757608549663658,47.48724750000007,0.02493703595255163,Full Retention,1,1,0.08635547807827622,0.012,0.429925,0.43373493975903615,0.10814875,0.167,0.5,NA
Hemitriakis indroyonoi,2,0.05251312144918821,0.02757608549663658,47.48724750000007,0.02493703595255163,Low Mortality,0.012,0.10814875,0.8811574079473695,0.012,0.429925,0.43373493975903615,0.10814875,0.167,0.5,NA
Hemitriakis indroyonoi,2,0.05251312144918821,0.02757608549663658,47.48724750000007,0.02493703595255163,Median Mortality,0.429925,0.167,0.47648507465421497,0.012,0.429925,0.43373493975903615,0.10814875,0.167,0.5,NA
Hemitriakis indroyonoi,2,0.05251312144918821,0.02757608549663658,47.48724750000007,0.02493703595255163,High Mortality,0.43373493975903615,0.5,0.2936157837100249,0.012,0.429925,0.43373493975903615,0.10814875,0.167,0.5,NA
Hemitriakis japanica,2,0.05251312144918821,0.016373927107587036,68.81936046511638,0.03613919434160118,Full Retention,1,1,0.08635547807827622,0.03448275862068965,0.17383720930232557,0.5285393258426966,0.08661956521739131,0.167,0.5,NA
Hemitriakis japanica,2,0.05251312144918821,0.016373927107587036,68.81936046511638,0.03613919434160118,Low Mortality,0.03448275862068965,0.08661956521739131,0.8818928192383142,0.03448275862068965,0.17383720930232557,0.5285393258426966,0.08661956521739131,0.167,0.5,NA
Hemitriakis japanica,2,0.05251312144918821,0.016373927107587036,68.81936046511638,0.03613919434160118,Median Mortality,0.17383720930232557,0.167,0.6883330572985318,0.03448275862068965,0.17383720930232557,0.5285393258426966,0.08661956521739131,0.167,0.5,NA
Hemitriakis japanica,2,0.05251312144918821,0.016373927107587036,68.81936046511638,0.03613919434160118,High Mortality,0.5285393258426966,0.5,0.25157241958743315,0.03448275862068965,0.17383720930232557,0.5285393258426966,0.08661956521739131,0.167,0.5,NA
Hemitriakis leucoperiptera,2,0.05251312144918821,0.024385672461105515,53.56270625675692,0.028127448988082695,Full Retention,1,1,0.08635547807827622,0.01151205673758865,0.429925,0.43373493975903615,0.157,0.06042702702702703,0.5,NA
Hemitriakis leucoperiptera,2,0.05251312144918821,0.024385672461105515,53.56270625675692,0.028127448988082695,Low Mortality,0.01151205673758865,0.06042702702702703,0.9287597008114784,0.01151205673758865,0.429925,0.43373493975903615,0.157,0.06042702702702703,0.5,NA
Hemitriakis leucoperiptera,2,0.05251312144918821,0.024385672461105515,53.56270625675692,0.028127448988082695,Median Mortality,0.429925,0.06042702702702703,0.5364641837702048,0.01151205673758865,0.429925,0.43373493975903615,0.157,0.06042702702702703,0.5,NA
Hemitriakis leucoperiptera,2,0.05251312144918821,0.024385672461105515,53.56270625675692,0.028127448988082695,High Mortality,0.43373493975903615,0.5,0.2936157837100249,0.01151205673758865,0.429925,0.43373493975903615,0.157,0.06042702702702703,0.5,NA
Heptranchias perlo,2,0.05519314468221228,0.024270000939155524,56.02714598181377,0.030923143743056755,Full Retention,1,1,0.0824905315654476,0.23183314794215792,0.157,0.5516212982351182,0.08,0.33538379618251823,0.33,NA
Heptranchias perlo,2,0.05519314468221228,0.024270000939155524,56.02714598181377,0.030923143743056755,Low Mortality,0.157,0.08,0.7755884977284312,0.23183314794215792,0.157,0.5516212982351182,0.08,0.33538379618251823,0.33,NA
Heptranchias perlo,2,0.05519314468221228,0.024270000939155524,56.02714598181377,0.030923143743056755,Median Mortality,0.157,0.33538379618251823,0.5607382984594655,0.23183314794215792,0.157,0.5516212982351182,0.08,0.33538379618251823,0.33,NA
Heptranchias perlo,2,0.05519314468221228,0.024270000939155524,56.02714598181377,0.030923143743056755,High Mortality,0.5516212982351182,0.33538379618251823,0.3057576531434004,0.23183314794215792,0.157,0.5516212982351182,0.08,0.33538379618251823,0.33,NA
Heterodontus mexicanus,2,0.05251312144918821,0.018912600689925084,63.98500000000009,0.033600520759263126,Full Retention,1,1,0.08635547807827622,0.01151205673758865,0.33,0.39638068181818176,0.08661956521739131,0.045,0.5,NA
Heterodontus mexicanus,2,0.05251312144918821,0.018912600689925084,63.98500000000009,0.033600520759263126,Low Mortality,0.01151205673758865,0.045,0.9440081123508066,0.01151205673758865,0.33,0.39638068181818176,0.08661956521739131,0.045,0.5,NA
Heterodontus mexicanus,2,0.05251312144918821,0.018912600689925084,63.98500000000009,0.033600520759263126,Median Mortality,0.33,0.045,0.6401024326882666,0.01151205673758865,0.33,0.39638068181818176,0.08661956521739131,0.045,0.5,NA
Heterodontus mexicanus,2,0.05251312144918821,0.018912600689925084,63.98500000000009,0.033600520759263126,High Mortality,0.39638068181818176,0.5,0.31066727062216,0.01151205673758865,0.33,0.39638068181818176,0.08661956521739131,0.045,0.5,NA
Heterodontus portusjacksoni,2,0.05251312144918821,0.019255690407951675,63.33165906623258,0.03325743104123653,Full Retention,1,1,0.08635547807827622,0.012,0.33,0.39638068181818176,0.04025641025641025,0.0547513572204126,0.5,NA
Heterodontus portusjacksoni,2,0.05251312144918821,0.019255690407951675,63.33165906623258,0.03325743104123653,Low Mortality,0.012,0.04025641025641025,0.9482285525430733,0.012,0.33,0.39638068181818176,0.04025641025641025,0.0547513572204126,0.5,NA
Heterodontus portusjacksoni,2,0.05251312144918821,0.019255690407951675,63.33165906623258,0.03325743104123653,Median Mortality,0.33,0.0547513572204126,0.6335895552540539,0.012,0.33,0.39638068181818176,0.04025641025641025,0.0547513572204126,0.5,NA
Heterodontus portusjacksoni,2,0.05251312144918821,0.019255690407951675,63.33165906623258,0.03325743104123653,High Mortality,0.39638068181818176,0.5,0.31066727062216,0.012,0.33,0.39638068181818176,0.04025641025641025,0.0547513572204126,0.5,NA
Heterodontus zebra,2,0.05251312144918821,0.024215763238989895,53.88626200325739,0.028297358210198315,Full Retention,1,1,0.08635547807827622,0.012,0.429925,0.39638068181818176,0.11501923076923076,0.0547513572204126,0.5,NA
Heterodontus zebra,2,0.05251312144918821,0.024215763238989895,53.88626200325739,0.028297358210198315,Low Mortality,0.012,0.0547513572204126,0.9339084324773056,0.012,0.429925,0.39638068181818176,0.11501923076923076,0.0547513572204126,0.5,NA
Heterodontus zebra,2,0.05251312144918821,0.024215763238989895,53.88626200325739,0.028297358210198315,Median Mortality,0.429925,0.0547513572204126,0.5396703311414646,0.012,0.429925,0.39638068181818176,0.11501923076923076,0.0547513572204126,0.5,NA
Heterodontus zebra,2,0.05251312144918821,0.024215763238989895,53.88626200325739,0.028297358210198315,High Mortality,0.429925,0.5,0.29534364042359795,0.012,0.429925,0.39638068181818176,0.11501923076923076,0.0547513572204126,0.5,NA
Hexanchus griseus,2,0.164192051,0.054557683182177644,66.7720313803878,0.10963436781782236,Full Retention,1,1,0.02918054309475039,0.012,0.1984149894311185,0.43373493975903615,0.11357333333333336,0.167,0.429925,NA
Hexanchus griseus,2,0.164192051,0.054557683182177644,66.7720313803878,0.10963436781782236,Low Mortality,0.012,0.11357333333333336,0.8757895466666706,0.012,0.1984149894311185,0.43373493975903615,0.11357333333333336,0.167,0.429925,NA
Hexanchus griseus,2,0.164192051,0.054557683182177644,66.7720313803878,0.10963436781782236,Median Mortality,0.1984149894311185,0.167,0.6677203138232989,0.012,0.1984149894311185,0.43373493975903615,0.11357333333333336,0.167,0.429925,NA
Hexanchus griseus,2,0.164192051,0.054557683182177644,66.7720313803878,0.10963436781782236,High Mortality,0.43373493975903615,0.429925,0.32281757919969684,0.012,0.1984149894311185,0.43373493975903615,0.11357333333333336,0.167,0.429925,NA
Hexanchus nakamurai,2,0.06173138008930335,0.02375089637176586,61.525408410751936,0.03798048371753749,Full Retention,1,1,0.07436704741962026,0.03448275862068965,0.1883191502539329,0.4568012048192771,0.04025641025641025,0.242,0.5,NA
Hexanchus nakamurai,2,0.06173138008930335,0.02375089637176586,61.525408410751936,0.03798048371753749,Low Mortality,0.03448275862068965,0.04025641025641025,0.9266495321125772,0.03448275862068965,0.1883191502539329,0.4568012048192771,0.04025641025641025,0.242,0.5,NA
Hexanchus nakamurai,2,0.06173138008930335,0.02375089637176586,61.525408410751936,0.03798048371753749,Median Mortality,0.1883191502539329,0.242,0.6153586814256777,0.03448275862068965,0.1883191502539329,0.4568012048192771,0.04025641025641025,0.242,0.5,NA
Hexanchus nakamurai,2,0.06173138008930335,0.02375089637176586,61.525408410751936,0.03798048371753749,High Mortality,0.4568012048192771,0.5,0.27845861261247434,0.03448275862068965,0.1883191502539329,0.4568012048192771,0.04025641025641025,0.242,0.5,NA
Holohalaelurus punctatus,2,0.05251312144918821,0.019255690407951675,63.33165906623258,0.03325743104123653,Full Retention,1,1,0.08635547807827622,0.012,0.33,0.43373493975903615,0.157,0.0547513572204126,0.5,NA
Holohalaelurus punctatus,2,0.05251312144918821,0.019255690407951675,63.33165906623258,0.03325743104123653,Low Mortality,0.012,0.0547513572204126,0.9339084324773056,0.012,0.33,0.43373493975903615,0.157,0.0547513572204126,0.5,NA
Holohalaelurus punctatus,2,0.05251312144918821,0.019255690407951675,63.33165906623258,0.03325743104123653,Median Mortality,0.33,0.0547513572204126,0.6335895552540539,0.012,0.33,0.43373493975903615,0.157,0.0547513572204126,0.5,NA
Holohalaelurus punctatus,2,0.05251312144918821,0.019255690407951675,63.33165906623258,0.03325743104123653,High Mortality,0.43373493975903615,0.5,0.2936157837100249,0.012,0.33,0.43373493975903615,0.157,0.0547513572204126,0.5,NA
Hypogaleus hyugaensis,2,0.05251312144918821,0.025486099188300956,51.46717908787549,0.027027022260887254,Full Retention,1,1,0.08635547807827622,0.03448275862068965,0.33,0.5285393258426966,0.157,0.23183314794215792,0.5,NA
Hypogaleus hyugaensis,2,0.05251312144918821,0.025486099188300956,51.46717908787549,0.027027022260887254,Low Mortality,0.03448275862068965,0.157,0.8139562135525036,0.03448275862068965,0.33,0.5285393258426966,0.157,0.23183314794215792,0.5,NA
Hypogaleus hyugaensis,2,0.05251312144918821,0.025486099188300956,51.46717908787549,0.027027022260887254,Median Mortality,0.33,0.23183314794215792,0.5157248961915055,0.03448275862068965,0.33,0.5285393258426966,0.157,0.23183314794215792,0.5,NA
Hypogaleus hyugaensis,2,0.05251312144918821,0.025486099188300956,51.46717908787549,0.027027022260887254,High Mortality,0.5285393258426966,0.5,0.25157241958743315,0.03448275862068965,0.33,0.5285393258426966,0.157,0.23183314794215792,0.5,NA
Iago garricki,2,0.05251312144918821,0.026275694242721387,49.96356431002526,0.026237427206466823,Full Retention,1,1,0.08635547807827622,0.21562486095661845,0.2177977207977208,0.5516212982351182,0.08661956521739131,0.361244966442953,0.5,NA
Iago garricki,2,0.05251312144918821,0.026275694242721387,49.96356431002526,0.026237427206466823,Low Mortality,0.21562486095661845,0.08661956521739131,0.7165301779562996,0.21562486095661845,0.2177977207977208,0.5516212982351182,0.08661956521739131,0.361244966442953,0.5,NA
Iago garricki,2,0.05251312144918821,0.026275694242721387,49.96356431002526,0.026237427206466823,Median Mortality,0.2177977207977208,0.361244966442953,0.5008745451401514,0.21562486095661845,0.2177977207977208,0.5516212982351182,0.08661956521739131,0.361244966442953,0.5,NA
Iago garricki,2,0.05251312144918821,0.026275694242721387,49.96356431002526,0.026237427206466823,High Mortality,0.5516212982351182,0.5,0.2416485979361182,0.21562486095661845,0.2177977207977208,0.5516212982351182,0.08661956521739131,0.361244966442953,0.5,NA
Iago omanensis,2,0.05251312144918821,0.022345465907833813,57.447842955868985,0.030167655541354397,Full Retention,1,1,0.08635547807827622,0.1111111111111111,0.2177977207977208,0.5387743254998084,0.091875,0.2655628283970689,0.4625,NA
Iago omanensis,2,0.05251312144918821,0.022345465907833813,57.447842955868985,0.030167655541354397,Low Mortality,0.1111111111111111,0.091875,0.8072500517264162,0.1111111111111111,0.2177977207977208,0.5387743254998084,0.091875,0.2655628283970689,0.4625,NA
Iago omanensis,2,0.05251312144918821,0.022345465907833813,57.447842955868985,0.030167655541354397,Median Mortality,0.2177977207977208,0.2655628283970689,0.575020087162311,0.1111111111111111,0.2177977207977208,0.5387743254998084,0.091875,0.2655628283970689,0.4625,NA
Iago omanensis,2,0.05251312144918821,0.022345465907833813,57.447842955868985,0.030167655541354397,High Mortality,0.5387743254998084,0.4625,0.26218601701162386,0.1111111111111111,0.2177977207977208,0.5387743254998084,0.091875,0.2655628283970689,0.4625,NA
Isistius brasiliensis,2,0.05251312144918821,0.01940721480799482,63.04311327831984,0.033105906641193394,Full Retention,1,1,0.08635547807827622,0.012,0.17383720930232557,0.43373493975903615,0.08,0.23691657397107896,0.45,NA
Isistius brasiliensis,2,0.05251312144918821,0.01940721480799482,63.04311327831984,0.033105906641193394,Low Mortality,0.012,0.08,0.9089648836906272,0.012,0.17383720930232557,0.43373493975903615,0.08,0.23691657397107896,0.45,NA
Isistius brasiliensis,2,0.05251312144918821,0.01940721480799482,63.04311327831984,0.033105906641193394,Median Mortality,0.17383720930232557,0.23691657397107896,0.6307136491497751,0.012,0.17383720930232557,0.43373493975903615,0.08,0.23691657397107896,0.45,NA
Isistius brasiliensis,2,0.05251312144918821,0.01940721480799482,63.04311327831984,0.033105906641193394,High Mortality,0.43373493975903615,0.45,0.31955580537602535,0.012,0.17383720930232557,0.43373493975903615,0.08,0.23691657397107896,0.45,NA
Isistius plutodus,2,0.10545131609303827,0.03761666432497876,64.32793281423811,0.06783465176805951,Full Retention,1,1,0.04480681669783051,0.012,0.157,0.43373493975903615,0.04025641025641025,0.23691657397107896,0.5,NA
Isistius plutodus,2,0.10545131609303827,0.03761666432497876,64.32793281423811,0.06783465176805951,Low Mortality,0.012,0.04025641025641025,0.9482266667049932,0.012,0.157,0.43373493975903615,0.04025641025641025,0.23691657397107896,0.5,NA
Isistius plutodus,2,0.10545131609303827,0.03761666432497876,64.32793281423811,0.06783465176805951,Median Mortality,0.157,0.23691657397107896,0.6432795168298732,0.012,0.157,0.43373493975903615,0.04025641025641025,0.23691657397107896,0.5,NA
Isistius plutodus,2,0.10545131609303827,0.03761666432497876,64.32793281423811,0.06783465176805951,High Mortality,0.43373493975903615,0.5,0.28360173557555635,0.012,0.157,0.43373493975903615,0.04025641025641025,0.23691657397107896,0.5,NA
Isogomphodon oxyrhynchus,2,0.10693315342595625,0.053570680287553074,49.902646119337504,0.05336247313840317,Full Retention,1,1,0.04421037207809244,0.04968420757048186,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Isogomphodon oxyrhynchus,2,0.10693315342595625,0.053570680287553074,49.902646119337504,0.05336247313840317,Low Mortality,0.04968420757048186,0.08661956521739131,0.867999852100552,0.04968420757048186,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Isogomphodon oxyrhynchus,2,0.10693315342595625,0.053570680287553074,49.902646119337504,0.05336247313840317,Median Mortality,0.33,0.25518438627854423,0.4990308389830442,0.04968420757048186,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Isogomphodon oxyrhynchus,2,0.10693315342595625,0.053570680287553074,49.902646119337504,0.05336247313840317,High Mortality,0.5516212982351182,0.5,0.22553734515328697,0.04968420757048186,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Isurus oxyrinchus,2,0.10882630481598772,0.050875728621229827,53.25052274148736,0.057950576194757894,Full Retention,1,1,0.04347102366926467,0.242,0.16633889450623526,0.5516212982351182,0.091875,0.361244966442953,0.2639628482972136,NA
Isurus oxyrinchus,2,0.10882630481598772,0.050875728621229827,53.25052274148736,0.057950576194757894,Low Mortality,0.16633889450623526,0.091875,0.757068498075489,0.242,0.16633889450623526,0.5516212982351182,0.091875,0.361244966442953,0.2639628482972136,NA
Isurus oxyrinchus,2,0.10882630481598772,0.050875728621229827,53.25052274148736,0.057950576194757894,Median Mortality,0.16633889450623526,0.361244966442953,0.5325068858966984,0.242,0.16633889450623526,0.5516212982351182,0.091875,0.361244966442953,0.2639628482972136,NA
Isurus oxyrinchus,2,0.10882630481598772,0.050875728621229827,53.25052274148736,0.057950576194757894,High Mortality,0.5516212982351182,0.361244966442953,0.2867644335701111,0.242,0.16633889450623526,0.5516212982351182,0.091875,0.361244966442953,0.2639628482972136,NA
Isurus paucus,2,0.04573070682945487,0.020165038373483525,55.90481807183583,0.025565668455971344,Full Retention,1,1,0.09796597431084912,0.167,0.15884057971014495,0.5344920012547052,0.091875,0.33538379618251823,0.2177977207977208,NA
Isurus paucus,2,0.04573070682945487,0.020165038373483525,55.90481807183583,0.025565668455971344,Low Mortality,0.15884057971014495,0.091875,0.7640288955475556,0.167,0.15884057971014495,0.5344920012547052,0.091875,0.33538379618251823,0.2177977207977208,NA
Isurus paucus,2,0.04573070682945487,0.020165038373483525,55.90481807183583,0.025565668455971344,Median Mortality,0.15884057971014495,0.33538379618251823,0.560454438301419,0.167,0.15884057971014495,0.5344920012547052,0.091875,0.33538379618251823,0.2177977207977208,NA
Isurus paucus,2,0.04573070682945487,0.020165038373483525,55.90481807183583,0.025565668455971344,High Mortality,0.5344920012547052,0.33538379618251823,0.3222310454519549,0.167,0.15884057971014495,0.5344920012547052,0.091875,0.33538379618251823,0.2177977207977208,NA
Lamiopsis tephrodes,2,0.04797544092205089,0.024034426414527986,49.90264611933754,0.023941014507522902,Full Retention,1,1,0.09379335804469616,0.04968420757048186,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Lamiopsis tephrodes,2,0.04797544092205089,0.024034426414527986,49.90264611933754,0.023941014507522902,Low Mortality,0.04968420757048186,0.08661956521739131,0.8680238619117742,0.04968420757048186,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Lamiopsis tephrodes,2,0.04797544092205089,0.024034426414527986,49.90264611933754,0.023941014507522902,Median Mortality,0.33,0.25518438627854423,0.5010125387360184,0.04968420757048186,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Lamiopsis tephrodes,2,0.04797544092205089,0.024034426414527986,49.90264611933754,0.023941014507522902,High Mortality,0.5516212982351182,0.5,0.2460422998548037,0.04968420757048186,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Lamna ditropis,2,0.109367546,0.054138206294498586,50.49883784125632,0.05522933970550141,Full Retention,1,1,0.04326415907544562,0.167,0.17903225806451611,0.6510726465364122,0.11357333333333336,0.38488645458587656,0.429925,NA
Lamna ditropis,2,0.109367546,0.054138206294498586,50.49883784125632,0.05522933970550141,Low Mortality,0.167,0.11357333333333336,0.7383934232639886,0.167,0.17903225806451611,0.6510726465364122,0.11357333333333336,0.38488645458587656,0.429925,NA
Lamna ditropis,2,0.109367546,0.054138206294498586,50.49883784125632,0.05522933970550141,Median Mortality,0.17903225806451611,0.38488645458587656,0.5049913314472206,0.167,0.17903225806451611,0.6510726465364122,0.11357333333333336,0.38488645458587656,0.429925,NA
Lamna ditropis,2,0.109367546,0.054138206294498586,50.49883784125632,0.05522933970550141,High Mortality,0.6510726465364122,0.429925,0.2008641199270468,0.167,0.17903225806451611,0.6510726465364122,0.11357333333333336,0.38488645458587656,0.429925,NA
Lamna nasus,2,0.076963019,0.03470407388899886,54.90811776887434,0.04225894511100113,Full Retention,1,1,0.06047958619454376,0.1111111111111111,0.17383720930232557,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.17903225806451611,NA
Lamna nasus,2,0.076963019,0.03470407388899886,54.90811776887434,0.04225894511100113,Low Mortality,0.1111111111111111,0.11357333333333336,0.7879354599632774,0.1111111111111111,0.17383720930232557,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.17903225806451611,NA
Lamna nasus,2,0.076963019,0.03470407388899886,54.90811776887434,0.04225894511100113,Median Mortality,0.17383720930232557,0.33538379618251823,0.5491259034379212,0.1111111111111111,0.17383720930232557,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.17903225806451611,NA
Lamna nasus,2,0.076963019,0.03470407388899886,54.90811776887434,0.04225894511100113,High Mortality,0.5516212982351182,0.33538379618251823,0.3000220413268715,0.1111111111111111,0.17383720930232557,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.17903225806451611,NA
Loxodon macrorhinus,2,0.07551063970153614,0.0333673965777119,55.81099999999988,0.04214324312382424,Full Retention,1,1,0.06157661037326106,0.012,0.33,0.43373493975903615,0.07653846153846153,0.167,0.5,NA
Loxodon macrorhinus,2,0.07551063970153614,0.0333673965777119,55.81099999999988,0.04214324312382424,Low Mortality,0.012,0.07653846153846153,0.9123800537794072,0.012,0.33,0.43373493975903615,0.07653846153846153,0.167,0.5,NA
Loxodon macrorhinus,2,0.07551063970153614,0.0333673965777119,55.81099999999988,0.04214324312382424,Median Mortality,0.33,0.167,0.5581556717786331,0.012,0.33,0.43373493975903615,0.07653846153846153,0.167,0.5,NA
Loxodon macrorhinus,2,0.07551063970153614,0.0333673965777119,55.81099999999988,0.04214324312382424,High Mortality,0.43373493975903615,0.5,0.2858351123077387,0.012,0.33,0.43373493975903615,0.07653846153846153,0.167,0.5,NA
Mitsukurina owstoni,2,0.05668539017407997,0.02492618387088754,56.02714598181364,0.03175920630319243,Full Retention,1,1,0.08048442609656821,0.14027777777777778,0.157,0.5516212982351182,0.04025641025641025,0.33538379618251823,0.2177977207977208,NA
Mitsukurina owstoni,2,0.05668539017407997,0.02492618387088754,56.02714598181364,0.03175920630319243,Low Mortality,0.14027777777777778,0.04025641025641025,0.825123251388814,0.14027777777777778,0.157,0.5516212982351182,0.04025641025641025,0.33538379618251823,0.2177977207977208,NA
Mitsukurina owstoni,2,0.05668539017407997,0.02492618387088754,56.02714598181364,0.03175920630319243,Median Mortality,0.157,0.33538379618251823,0.5606643641469523,0.14027777777777778,0.157,0.5516212982351182,0.04025641025641025,0.33538379618251823,0.2177977207977208,NA
Mitsukurina owstoni,2,0.05668539017407997,0.02492618387088754,56.02714598181364,0.03175920630319243,High Mortality,0.5516212982351182,0.33538379618251823,0.3050698428931612,0.14027777777777778,0.157,0.5516212982351182,0.04025641025641025,0.33538379618251823,0.2177977207977208,NA
Mustelus albipinnis,2,0.05668539017407997,0.027511018896525314,51.46717908787538,0.029174371277554654,Full Retention,1,1,0.08048442609656821,0.03448275862068965,0.33,0.43373493975903615,0.08661956521739131,0.23183314794215792,0.5,NA
Mustelus albipinnis,2,0.05668539017407997,0.027511018896525314,51.46717908787538,0.029174371277554654,Low Mortality,0.03448275862068965,0.08661956521739131,0.88188838378941,0.03448275862068965,0.33,0.43373493975903615,0.08661956521739131,0.23183314794215792,0.5,NA
Mustelus albipinnis,2,0.05668539017407997,0.027511018896525314,51.46717908787538,0.029174371277554654,Median Mortality,0.33,0.23183314794215792,0.5153487048942353,0.03448275862068965,0.33,0.43373493975903615,0.08661956521739131,0.23183314794215792,0.5,NA
Mustelus albipinnis,2,0.05668539017407997,0.027511018896525314,51.46717908787538,0.029174371277554654,High Mortality,0.43373493975903615,0.5,0.2913107865204942,0.03448275862068965,0.33,0.43373493975903615,0.08661956521739131,0.23183314794215792,0.5,NA
Mustelus antarcticus,2,0.23581092803607245,0.06426186389289895,72.74856410256412,0.1715490641431735,Full Retention,1,1,0.02045962763644915,0.03448275862068965,0.04025641025641025,0.43373493975903615,0.04025641025641025,0.242,0.157,NA
Mustelus antarcticus,2,0.23581092803607245,0.06426186389289895,72.74856410256412,0.1715490641431735,Low Mortality,0.03448275862068965,0.04025641025641025,0.9266489832007077,0.03448275862068965,0.04025641025641025,0.43373493975903615,0.04025641025641025,0.242,0.157,NA
